,search_city,business_name,rating,food_tags,first_review_date,last_review_date,review_num,address,city,state,street,zip5
156,Philadelphia,Lair KTV | Sky Club,3.0,Karaoke/Lounges/Chinese,9/5/2016,10/5/2020,41.0,"1025 Arch St,Philadelphia, PA 19107",Philadelphia,PA,1025 Arch St,19107
157,Philadelphia,Frozen Rolled Ice Cream,4.0,Ice Cream & Frozen Yogurt,7/4/2016,10/15/2020,186.0,"938 Arch St,Philadelphia, PA 19107",Philadelphia,PA,938 Arch St,19107
158,Philadelphia,Pho-ever Yours,4.0,Vietnamese/Noodles/Soup,2/5/2017,10/31/2020,78.0,"106 N Essex Ave,Narberth, PA 19072",Narberth,PA,106 N Essex Ave,19072
159,Philadelphia,Nam Phuong,4.0,Vietnamese/Seafood,2/6/2007,9/20/2020,713.0,"1100 Washington Ave,Philadelphia, PA 19147",Philadelphia,PA,1100 Washington Ave,19147
160,Philadelphia,Zhong Gang Bakery,3.0,Coffee & Tea/Bakeries,10/24/2006,8/17/2020,53.0,"127 N 10th St,Philadelphia, PA 19107",Philadelphia,PA,127 N 10th St,19107
161,Philadelphia,Chaiya Thai & Asian Fusion,,Thai/Asian Fusion,,,,"20 E Eagle Rd,Havertown, PA 19083",Havertown,PA,20 E Eagle Rd,19083
162,Philadelphia,LaTao HotPot,4.0,Hot Pot,4/20/2018,9/20/2020,102.0,"3717 Chestnut St,Philadelphia, PA 19104",Philadelphia,PA,3717 Chestnut St,19104
163,Philadelphia,Kung Fu Tea,5.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,6/28/2020,6/28/2020,1.0,"4500 City Ave,Philadelphia, PA 19131",Philadelphia,PA,4500 City Ave,19131
164,Philadelphia,Ding Tea Philadelphia,3.0,Bubble Tea/Coffee & Tea/Ice Cream & Frozen Yogurt,7/24/2020,9/13/2020,13.0,"821 Adams Ave,Philadelphia, PA 19124",Philadelphia,PA,821 Adams Ave,19124
165,Philadelphia,TKK Fried Chicken,4.0,Bubble Tea/Chicken Wings,2/6/2020,9/19/2020,10.0,"4500 City Ave,Philadelphia, PA 19131",Philadelphia,PA,4500 City Ave,19131
166,Philadelphia,Tbaar Philadelphia,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,,12/25/2019,39.0,"2842 Saint Vincent St,Ste A4,Philadelphia, PA 19149",Philadelphia,PA,2842 Saint Vincent St,19149
167,Philadelphia,Lulu Cafe,4.0,Coffee & Tea/Shaved Ice/Taiwanese,2/26/2016,9/26/2020,145.0,"4508 Walnut St,Philadelphia, PA 19139",Philadelphia,PA,4508 Walnut St,19139
168,Philadelphia,Yi's Boba,4.0,Bubble Tea,12/9/2017,9/8/2020,50.0,"24 E Lancaster Ave,Ardmore, PA 19003",Ardmore,PA,24 E Lancaster Ave,19003
169,Philadelphia,Tsaocaa,4.0,Bubble Tea/Ice Cream & Frozen Yogurt/Chicken Wings,11/2/2019,10/13/2020,40.0,"4415 Main St,Philadelphia, PA 19127",Philadelphia,PA,4415 Main St,19127
170,Philadelphia,Kung Fu Tea,3.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,5/18/2014,9/28/2020,310.0,"1006 Arch St,Philadelphia, PA 19107",Philadelphia,PA,1006 Arch St,19107
171,Philadelphia,T cafe,4.0,Bubble Tea/Coffee & Tea/Bakeries,1/7/2019,9/22/2020,51.0,"108 Chestnut St,Philadelphia, PA 19106",Philadelphia,PA,108 Chestnut St,19106
172,Philadelphia,Bubblelicious Lab,4.0,Bubble Tea,10/17/2018,10/27/2020,79.0,"2110 Marlton Pike E Rt 70,Ste 18,Cherry Hill, NJ 08003",Cherry Hill,NJ,2110 Marlton Pike E Rt 70,8003
173,Philadelphia,Tbaar,4.0,Bubble Tea/Juice Bars & Smoothies/Desserts,5/10/2019,10/4/2020,25.0,"4321 Main St,Philadelphia, PA 19127",Philadelphia,PA,4321 Main St,19127
174,Philadelphia,BAMBU,4.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,7/12/2014,8/1/2020,165.0,"600 Washington Ave,Ste 9,Philadelphia, PA 19147",Philadelphia,PA,600 Washington Ave,19147
175,Philadelphia,Sharetea,5.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/1/2020,10/27/2020,12.0,"600 Washington Ave,Unit 5,Philadelphia, PA 19147",Philadelphia,PA,600 Washington Ave,19147
176,Philadelphia,Woosa Bubble Tea,4.0,Bubble Tea,1/13/2019,7/28/2020,40.0,"3639 Lancaster Ave,Philadelphia, PA 19104",Philadelphia,PA,3639 Lancaster Ave,19104
177,Philadelphia,Teapioca Lounge,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,8/15/2018,10/19/2020,97.0,"1200 Welsh Rd,Ste M,North Wales, PA 19454",North Wales,PA,1200 Welsh Rd,19454
178,Philadelphia,Kopi Latte,4.0,Coffee & Tea/Breakfast & Brunch,,10/31/2020,52.0,"530 E Girard Ave,Philadelphia, PA 19125",Philadelphia,PA,530 E Girard Ave,19125
179,Philadelphia,Bubblefish,4.0,Taiwanese/Bubble Tea/Japanese,1/14/2016,10/16/2020,509.0,"909 Arch St,Philadelphia, PA 19107",Philadelphia,PA,909 Arch St,19107
180,Philadelphia,Vivi Bubble Tea,3.0,Bubble Tea,8/14/2015,10/6/2020,246.0,"145 N 10th St,Philadelphia, PA 19107",Philadelphia,PA,145 N 10th St,19107
181,Philadelphia,KungFu Tea,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4/14/2019,9/17/2020,24.0,"13 N 32nd St,Philadelphia, PA 19104",Philadelphia,PA,13 N 32nd St,19104
182,Philadelphia,Tsaocaa,3.0,Bubble Tea,9/20/2019,3/16/2020,16.0,"1042 South St,Philadelphia, PA 19147",Philadelphia,PA,1042 South St,19147
183,Philadelphia,Mr Wish,4.0,Bubble Tea/Juice Bars & Smoothies,5/11/2015,7/14/2020,70.0,"6846 Bustleton Ave,Philadelphia, PA 19149",Philadelphia,PA,6846 Bustleton Ave,19149
0,San Antonio,Lustea,3.0,Coffee & Tea/Desserts/Bubble Tea,8/17/2020,10/29/2020,26.0,"602 NW Loop 410,Ste 130,San Antonio, TX 78216",San Antonio,TX,602 NW Loop 410,78216
1,San Antonio,Boba Tea Lounge,4.0,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,5/13/2016,10/23/2020,147.0,"15069 Interstate 35 Frontage Rd,Selma, TX 78154",Selma,TX,15069 Interstate 35 Frontage Rd,78154
2,San Antonio,Tea Time,4.0,Coffee & Tea/Bubble Tea,7/31/2017,8/13/2020,77.0,"11255 Huebner Rd,San Antonio, TX 78230",San Antonio,TX,11255 Huebner Rd,78230
3,San Antonio,Boba Tea,4.0,Bubble Tea/Coffee & Tea,10/28/2014,10/8/2020,112.0,"3850 S New Braunfels Ave,Ste 108,San Antonio, TX 78223",San Antonio,TX,3850 S New Braunfels Ave,78223
4,San Antonio,Premium Matcha Cafe Maiko,5.0,Shaved Ice/Ice Cream & Frozen Yogurt,2/8/2020,10/26/2020,44.0,"7115 Blanco Rd,Ste 112,San Antonio, TX 78216",San Antonio,TX,7115 Blanco Rd,78216
5,San Antonio,Simple Chinese,3.0,Chinese/Vietnamese,6/2/2009,8/8/2020,69.0,"1815 N New Braunfels Ave,San Antonio, TX 78208",San Antonio,TX,1815 N New Braunfels Ave,78208
6,San Antonio,Tokyo Express,3.0,Japanese,3/9/2019,10/22/2020,37.0,"5203 Walzem Rd,Windcrest, TX 78218",Windcrest,TX,5203 Walzem Rd,78218
7,San Antonio,Thai Hot,4.0,Thai/Desserts/Noodles,5/15/2013,10/1/2020,144.0,"8333 Culebra Rd,Ste- 205,San Antonio, TX 78251",San Antonio,TX,8333 Culebra Rd,78251
8,San Antonio,Sultan Cafe and Grill,4.0,Hookah Bars/Mediterranean,1/21/2008,6/9/2020,59.0,"5625 Babcock Rd,San Antonio, TX 78240",San Antonio,TX,5625 Babcock Rd,78240
9,San Antonio,Thai Hut,4.0,Thai/Chinese/Mongolian,6/6/2013,10/30/2020,177.0,"2602 N Loop 1604 W,Ste 209,San Antonio, TX 78248",San Antonio,TX,2602 N Loop 1604 W,78248
10,San Antonio,Presotea,4.0,Desserts/Coffee & Tea/Juice Bars & Smoothies,7/11/2020,10/25/2020,17.0,"11745 Interstate Hwy 10 W,Ste 118,San Antonio, TX 78230",San Antonio,TX,11745 Interstate Hwy 10 W,78230
11,San Antonio,Pho Tommy 1,4.0,Vietnamese/Thai,3/14/2017,8/23/2020,96.0,"3023 Thousand Oaks Dr,Ste 106,San Antonio, TX 78247",San Antonio,TX,3023 Thousand Oaks Dr,78247
12,San Antonio,Ito Ramen,4.0,Ramen/Noodles/Asian Fusion,12/11/2017,10/25/2020,257.0,"14395 Blanco Rd,San Antonio, TX 78216",San Antonio,TX,14395 Blanco Rd,78216
13,San Antonio,San Poke,5.0,Poke/Bubble Tea/Asian Fusion,1/18/2019,10/27/2020,97.0,"20770 US Hwy 281 N,Ste 105,San Antonio, TX 78258",San Antonio,TX,20770 US Hwy 281 N,78258
14,San Antonio,Ding Tea & Crumbs,3.0,Bubble Tea/Juice Bars & Smoothies/Sandwiches,11/16/2019,11/1/2020,62.0,"8027 W Loop 1604 N,Ste 104,San Antonio, TX 78254",San Antonio,TX,8027 W Loop 1604 N,78254
15,San Antonio,Noy's Bistro,4.0,Thai/Wine Bars,10/24/2014,10/26/2020,203.0,"976 Coronado Blvd,Universal City, TX 78148",Universal City,TX,976 Coronado Blvd,78148
16,San Antonio,Tealicious Cafe,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,11/21/2014,8/10/2020,74.0,"8223 Marbach Rd,Ste 114,San Antonio, TX 78227",San Antonio,TX,8223 Marbach Rd,78227
17,San Antonio,Tao's Thai Hot,4.0,Thai/Chinese,8/11/2017,7/24/2020,58.0,"8110 Fredericksburg Rd,San Antonio, TX 78229",San Antonio,TX,8110 Fredericksburg Rd,78229
18,San Antonio,Mai Boba Teas,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,1/22/2019,10/6/2020,41.0,"11019 Culebra Rd,Ste 127,San Antonio, TX 78253",San Antonio,TX,11019 Culebra Rd,78253
19,San Antonio,Tropic Cup,4.0,Bubble Tea,3/24/2018,10/10/2020,69.0,"1160 N Loop 1604 W,Ste 108,San Antonio, TX 78248",San Antonio,TX,1160 N Loop 1604 W,78248
20,San Antonio,Jollicup Bubble Tea & Desserts,3.0,Desserts/Bubble Tea/Vietnamese,4/16/2016,3/5/2020,101.0,"8002 Callaghan Rd,Ste 106,San Antonio, TX 78230",San Antonio,TX,8002 Callaghan Rd,78230
21,San Antonio,Y Bubble,4.0,Bubble Tea/Ice Cream & Frozen Yogurt,2/7/2020,10/31/2020,32.0,"19141 Stone Oak Pkwy,Ste 501,San Antonio, TX 78258",San Antonio,TX,19141 Stone Oak Pkwy,78258
22,San Antonio,Kokee Tea,5.0,Bubble Tea,3/12/2020,10/15/2020,3.0,"7400 San Pedro Ave,Ste 6510,San Antonio, TX 78216",San Antonio,TX,7400 San Pedro Ave,78216
23,San Antonio,Snopioca,4.0,Coffee & Tea/Shaved Ice/Bubble Tea,8/26/2016,10/14/2020,187.0,"6423 Babcock Rd,Ste 104,San Antonio, TX 78249",San Antonio,TX,6423 Babcock Rd,78249
24,San Antonio,Zero Degrees,4.0,Bubble Tea/Coffee & Tea,12/13/2018,10/31/2020,168.0,"6903 Blanco Rd,San Antonio, TX 78216",San Antonio,TX,6903 Blanco Rd,78216
25,San Antonio,Ginza Ramen Poke and Boba,4.0,Ramen/Poke,12/12/2019,11/1/2020,110.0,"5539 W Loop 1604 N,San Antonio, TX 78253",San Antonio,TX,5539 W Loop 1604 N,78253
26,San Antonio,Kung Fu Tea,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/26/2017,10/5/2020,110.0,"7211 Green Glen Dr,San Antonio, TX 78255",San Antonio,TX,7211 Green Glen Dr,78255
27,San Antonio,T-Pioca,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,1/12/2019,9/20/2020,53.0,"5514 Walzem Rd,Ste 7,San Antonio, TX 78218",San Antonio,TX,5514 Walzem Rd,78218
28,San Antonio,Zero Degrees,3.0,Coffee & Tea/Juice Bars & Smoothies,1/9/2019,11/1/2020,123.0,"18010 Bulverde Rd,San Antonio, TX 78259",San Antonio,TX,18010 Bulverde Rd,78259
29,San Antonio,Bobalicious,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3/17/2007,10/26/2020,115.0,"4961 NW Loop 410,Ste 103,San Antonio, TX 78229",San Antonio,TX,4961 NW Loop 410,78229
30,San Antonio,Sweet Treets,5.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,12/21/2017,11/15/2019,2.0,"6832 Ingram Rd,Ste 102,San Antonio, TX 78238",San Antonio,TX,6832 Ingram Rd,78238
31,San Antonio,BobaTea Garden & Vietnamese Restaurant,4.0,Vietnamese/Bubble Tea,4/22/2017,10/10/2020,94.0,"8333 Culebra Rd,Ste 204A,San Antonio, TX 78251",San Antonio,TX,8333 Culebra Rd,78251
32,San Antonio,Savoureux Patisserie - SP Cafe,4.0,Juice Bars & Smoothies/Vietnamese/Cafes,2/1/2016,10/19/2020,219.0,"602 NW Loop 410,Ste 126,San Antonio, TX 78216",San Antonio,TX,602 NW Loop 410,78216
33,San Antonio,Sushee Tea + Eats,5.0,Japanese/Bubble Tea/Sushi Bars,11/3/2019,1/30/2020,10.0,"14375 Blanco Rd,Cadillac Plaza,San Antonio, TX 78216",San Antonio,TX,14375 Blanco Rd,78216
34,San Antonio,Thai Chili Cuisine,4.0,Thai/Bubble Tea,3/3/2009,10/5/2020,297.0,"19141 Stone Oak Pkwy,Ste 305,San Antonio, TX 78258",San Antonio,TX,19141 Stone Oak Pkwy,78258
35,San Antonio,Suck It The Restaurant,4.0,Sushi Bars/Bubble Tea/Ramen,12/1/2016,10/26/2020,498.0,"7220 Louis Pasteur Dr,Ste 125,San Antonio, TX 78229",San Antonio,TX,7220 Louis Pasteur Dr,78229
36,San Antonio,kokeetea,4.0,Bubble Tea,12/31/2019,9/30/2020,17.0,"15900 La Cantera Pkwy,Ste 7791,San Antonio, TX 78256",San Antonio,TX,15900 La Cantera Pkwy,78256
37,San Antonio,Tong's Thai Restaurant,4.0,Thai/Sushi Bars/Vegan,12/25/2005,10/28/2020,588.0,"1146 Austin Hwy,San Antonio, TX 78209",San Antonio,TX,1146 Austin Hwy,78209
38,San Antonio,Kuma,3.0,Ice Cream & Frozen Yogurt/Waffles,10/28/2018,10/21/2020,46.0,"7915 W Loop 1604 N,San Antonio, TX 78254",San Antonio,TX,7915 W Loop 1604 N,78254
39,San Antonio,PHO Havi,4.0,Vietnamese/Chinese/Bubble Tea,1/30/2019,10/13/2020,41.0,"5374 Walzem Rd,San Antonio, TX 78218",San Antonio,TX,5374 Walzem Rd,78218
40,San Antonio,Bobatopia,4.0,Bubble Tea/Waffles/Desserts,2/26/2019,8/31/2020,53.0,"14791 HI 35 N,Ste 107,Selma, TX 78154",Selma,TX,14791 HI 35 N,78154
41,San Antonio,Sip Sip Cafe,5.0,Cafes/Pan Asian/Vietnamese,4/27/2020,10/23/2020,25.0,"2844 Thousand Oak,San Antonio, TX 78232",San Antonio,TX,2844 Thousand Oak,78232
42,San Antonio,The Bubble Tea Factory,5.0,Coffee & Tea/Bubble Tea/Desserts,10/27/2019,8/23/2020,14.0,"1415 E Blanco Rd,Ste 1,Boerne, TX 78006",Boerne,TX,1415 E Blanco Rd,78006
43,San Antonio,Kung Fu Tea,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4/25/2018,10/12/2020,81.0,"3126 Pat Booker Rd,Ste 108,Universal City, TX 78148",Universal City,TX,3126 Pat Booker Rd,78148
44,San Antonio,Pho 32,4.0,Vietnamese/Chinese/Thai,3/1/2019,10/4/2020,67.0,"2413 Thousand Oaks,San Antonio, TX 78232",San Antonio,TX,2413 Thousand Oaks,78232
45,San Antonio,Thai Hut Bistro,4.0,Thai/Chinese/Mongolian,6/19/2015,9/26/2020,157.0,"3111 Tpc Pkwy,Ste 120,San Antonio, TX 78259",San Antonio,TX,3111 Tpc Pkwy,78259
46,San Antonio,Pho & Chinese,4.0,Chinese/Vietnamese/Bubble Tea,3/16/2019,10/22/2020,49.0,"12311 Nacogdoches Rd,Ste 104,San Antonio, TX 78217",San Antonio,TX,12311 Nacogdoches Rd,78217
47,San Antonio,Pho Plus,4.0,Vietnamese/Juice Bars & Smoothies/Shaved Ice,10/19/2014,8/21/2020,174.0,"1550 Austin Hwy,Ste 103,San Antonio, TX 78218",San Antonio,TX,1550 Austin Hwy,78218
48,San Antonio,Thai Kitchen and Sushi Bar,4.0,Thai/Desserts/Bubble Tea,1/26/2020,10/22/2020,38.0,"29782 US HWY 281 N,Ste 4A,Bulverde, TX 78163",Bulverde,TX,29782 US HWY 281 N,78163
49,San Antonio,Pho Saigon,4.0,Vietnamese/Bubble Tea,12/10/2019,10/30/2020,82.0,"11804 Culebra Rd,Ste 104,San Antonio, TX 78253",San Antonio,TX,11804 Culebra Rd,78253
50,San Antonio,Ginza ramen Poke And Boba,4.0,Poke/Ramen/Bubble Tea,9/13/2020,10/15/2020,10.0,"8771 TX-151,Ste 106,San Antonio, TX 78245",San Antonio,TX,8771 TX-151,78245
51,San Antonio,Manola's Thai & Vietnamese Cuisine,4.0,Vietnamese/Thai,12/7/2009,10/1/2020,85.0,"7212 Blanco Rd,San Antonio, TX 78216",San Antonio,TX,7212 Blanco Rd,78216
52,San Antonio,Hula Poke,4.0,Poke,7/26/2017,10/31/2020,356.0,"12730 Interstate 10 W,Ste 304,San Antonio, TX 78230",San Antonio,TX,12730 Interstate 10 W,78230
53,San Antonio,Sichuan Garden,4.0,Chinese/Noodles/Soup,5/27/2017,10/18/2020,290.0,"2347 NW Military Hwy,San Antonio, TX 78231",San Antonio,TX,2347 NW Military Hwy,78231
54,San Antonio,Pho Nguyen,3.0,Vietnamese,2/14/2013,10/31/2020,228.0,"18410 US Hwy 281 N,Ste 115,San Antonio, TX 78259",San Antonio,TX,18410 US Hwy 281 N,78259
55,San Antonio,Koifin Poke Sushi Burrito,4.0,Sushi Bars/Ramen/Poke,8/22/2018,10/31/2020,60.0,"7211 Green Glen Dr,Ste 102,San Antonio, TX 78255",San Antonio,TX,7211 Green Glen Dr,78255
56,San Antonio,Shisha Cafe,4.0,Mediterranean/Hookah Bars/Middle Eastern,4/26/2009,10/21/2020,180.0,"5500 Babcock Rd,Ste 101,San Antonio, TX 78240",San Antonio,TX,5500 Babcock Rd,78240
57,San Antonio,Vapor's Treat,,Juice Bars & Smoothies/Vape Shops/Bubble Tea,,,,"5545 NW Loop 410,Ste 101,San Antonio, TX 78238",San Antonio,TX,5545 NW Loop 410,78238
58,San Antonio,JY Ramen,4.0,Ramen,10/6/2017,10/19/2020,213.0,"5500 Babcock Rd,Ste 116,San Antonio, TX 78240",San Antonio,TX,5500 Babcock Rd,78240
59,San Antonio,Spoon It! Froyo & More,3.0,Ice Cream & Frozen Yogurt,3/4/2011,9/19/2020,51.0,"11010 Culebra,Ste 102,San Antonio, TX 78253",San Antonio,TX,11010 Culebra,78253
60,San Antonio,Carmen's Specialties BUBBLE Tea & Gifts,,Shopping/Food,,,,"18816 Fm 2252 Nacogdoches,# F,San Antonio, TX 78266",San Antonio,TX,18816 Fm 2252 Nacogdoches,78266
61,San Antonio,Poke-Yi,4.0,Sushi Bars/Coffee & Tea/Poke,4/2/2019,10/9/2020,46.0,"6301 NW Loop 410,Ste E01 Dining Pavillion Entrance,San Antonio, TX 78238",San Antonio,TX,6301 NW Loop 410,78238
62,San Antonio,Sichuan House,4.0,Szechuan/Asian Fusion/Tapas/Small Plates,5/24/2015,11/1/2020,721.0,"3505 Wurzbach Rd,Ste 102,San Antonio, TX 78238",San Antonio,TX,3505 Wurzbach Rd,78238
63,San Antonio,Charcoal Grill,4.0,Barbeque,2/15/2019,10/15/2020,14.0,"110 N Crossroads Blvd,San Antonio, TX 78201",San Antonio,TX,110 N Crossroads Blvd,78201
64,San Antonio,Pho Hong Phat,3.0,Vietnamese,8/7/2011,10/19/2020,223.0,"6180 Wurzbach Rd,San Antonio, TX 78240",San Antonio,TX,6180 Wurzbach Rd,78240
65,San Antonio,Pho Ha Long,4.0,Vietnamese,1/21/2008,10/27/2020,383.0,"6424 NW Lp 410,Ste 104,San Antonio, TX 78238",San Antonio,TX,6424 NW Lp 410,78238
66,San Antonio,Habibi Cafe,4.0,Hookah Bars/Mediterranean/Desserts,5/27/2014,8/10/2020,108.0,"5306 Broadway St,San Antonio, TX 78209",San Antonio,TX,5306 Broadway St,78209
67,San Antonio,Thai Topaz,4.0,Thai/Noodles,3/5/2014,11/1/2020,272.0,"2177 NW Military Hwy,San Antonio, TX 78213",San Antonio,TX,2177 NW Military Hwy,78213
68,San Antonio,Yum Thai 2,3.0,Vietnamese/Thai,8/12/2011,10/5/2020,168.0,"21038 US Hwy 281 N,Ste 103,San Antonio, TX 78258",San Antonio,TX,21038 US Hwy 281 N,78258
69,San Antonio,Pho Kim Long,4.0,Vietnamese/Chinese,8/15/2013,11/1/2020,272.0,"4230 McCullough Ave,Ste 2,San Antonio, TX 78212",San Antonio,TX,4230 McCullough Ave,78212
70,San Antonio,Sukhothai Restaurant,4.0,Thai/Chinese/Asian Fusion,2/11/2018,10/26/2020,116.0,"410 Valley Hi Dr,Ste 205,San Antonio, TX 78227",San Antonio,TX,410 Valley Hi Dr,78227
71,San Antonio,Heavenly Pho Vietnamese Cuisine,3.0,Vietnamese/Thai/Chinese,8/15/2013,10/30/2020,276.0,"19178 Blanco Rd,Ste 305,San Antonio, TX 78258",San Antonio,TX,19178 Blanco Rd,78258
72,San Antonio,Thai Lao Orchid,4.0,Vietnamese/Thai,1/28/2015,10/18/2020,113.0,"5440 Babcock Rd,Ste 135,San Antonio, TX 78240",San Antonio,TX,5440 Babcock Rd,78240
73,San Antonio,Naara Cafe,4.0,Middle Eastern/Hookah Bars/Coffee & Tea,7/17/2009,11/1/2020,215.0,"9329 Wurzbach Rd,Ste 101,San Antonio, TX 78240",San Antonio,TX,9329 Wurzbach Rd,78240
74,San Antonio,Yum Thai Restaurant,3.0,Thai,10/15/2011,10/20/2020,263.0,"5511 N W Lp 1604,Ste 115,San Antonio, TX 78253",San Antonio,TX,5511 N W Lp 1604,78253
75,San Antonio,Real Pho,4.0,Vietnamese/Bubble Tea,6/22/2016,8/17/2020,169.0,"11223 Potranco Rd,Ste 202,San Antonio, TX 78253",San Antonio,TX,11223 Potranco Rd,78253
76,San Antonio,Pho La,4.0,Vietnamese/Thai/Chinese,5/22/2015,9/28/2020,125.0,"13777 Nacogdoches Rd,San Antonio, TX 78217",San Antonio,TX,13777 Nacogdoches Rd,78217
77,San Antonio,Kababchi Grill,4.0,Middle Eastern/Mediterranean/Persian/Iranian,7/17/2017,10/13/2020,142.0,"5500 Babcock Rd,Ste 102,San Antonio, TX 78240",San Antonio,TX,5500 Babcock Rd,78240
78,San Antonio,Thai Hut,3.0,Thai/Chinese/Mongolian,7/26/2009,9/27/2020,226.0,"9902 Potranco Rd,San Antonio, TX 78251",San Antonio,TX,9902 Potranco Rd,78251
79,San Antonio,Tabares Phillippine Market,4.0,Grocery,11/12/2010,8/24/2019,28.0,"912 Pat Booker Rd,Universal City, TX 78148",Universal City,TX,912 Pat Booker Rd,78148
80,San Antonio,Jasmine Thai Restaurant,4.0,Thai,12/25/2005,2/19/2020,131.0,"4065 Medical Dr,San Antonio, TX 78229",San Antonio,TX,4065 Medical Dr,78229
81,San Antonio,Deco Cafe Filipiniana,4.0,Buffets/Coffee & Tea/Filipino,7/11/2015,7/25/2020,73.0,"6812 Bandera Rd,Ste 101,Leon Valley, TX 78238",Leon Valley,TX,6812 Bandera Rd,78238
82,San Antonio,Pho 4 Star,4.0,Vietnamese/Thai/Seafood,7/21/2013,,330.0,"2921 Pat Booker Rd,Ste 120B,Universal City, TX 78148",Universal City,TX,2921 Pat Booker Rd,78148
83,San Antonio,Nama Ramen,3.0,Ramen/Sushi Bars,3/15/2015,10/26/2020,691.0,"6565 Babcock Rd,Ste 19,San Antonio, TX 78249",San Antonio,TX,6565 Babcock Rd,78249
84,San Antonio,Kai Sushi,3.0,Japanese/Asian Fusion/Chinese,9/18/2011,9/11/2020,204.0,"2535 NW Loop 410,San Antonio, TX 78230",San Antonio,TX,2535 NW Loop 410,78230
85,San Antonio,Pho Hung Cuong,3.0,Vietnamese,2/12/2010,11/1/2020,323.0,"12730 W Interstate 10,San Antonio, TX 78230",San Antonio,TX,12730 W Interstate 10,78230
86,San Antonio,China Stix,3.0,Chinese,3/10/2013,10/20/2020,62.0,"22100 Bulverde Rd,Ste 102,San Antonio, TX 78259",San Antonio,TX,22100 Bulverde Rd,78259
87,San Antonio,Jingu House At the Japanese Tea Garden,3.0,Venues & Event Spaces/Cafes/Sandwiches,3/17/2012,,54.0,"3853 N Saint Marys St,San Antonio, TX 78212",San Antonio,TX,3853 N Saint Marys St,78212
88,San Antonio,King's Bowl Chinese Food,4.0,Chinese,7/16/2008,10/26/2020,134.0,"5727 Babcock Rd,San Antonio, TX 78240",San Antonio,TX,5727 Babcock Rd,78240
89,San Antonio,Chaba Thai Restaurant,3.0,Thai,10/3/2009,,92.0,"3154 SE Military Dr,Ste 105,San Antonio, TX 78223",San Antonio,TX,3154 SE Military Dr,78223
90,San Antonio,Kim Wah Chinese BBQ,4.0,Chinese/Barbeque,,11/1/2020,145.0,"7080 Bandera Rd,San Antonio, TX 78238",San Antonio,TX,7080 Bandera Rd,78238
91,San Antonio,Pho Vy,3.0,Vietnamese/Chinese,7/31/2014,8/5/2020,129.0,"8223 Marbach Rd,Ste 108,San Antonio, TX 78227",San Antonio,TX,8223 Marbach Rd,78227
92,San Antonio,Mon Thai Bistro and Sushi Bar,3.0,Thai/Sushi Bars,10/17/2007,9/19/2020,212.0,"4901 Broadway St,San Antonio, TX 78209",San Antonio,TX,4901 Broadway St,78209
93,San Antonio,Oishi Noodle,4.0,Japanese/Vietnamese/Asian Fusion,5/6/2020,10/29/2020,21.0,"2339 E Evans Rd,Ste 108,San Antonio, TX 78259",San Antonio,TX,2339 E Evans Rd,78259
94,San Antonio,Thai Lucky,4.0,Thai,12/3/2016,10/21/2020,261.0,"711 South Pine St,San Antonio, TX 78203",San Antonio,TX,711 South Pine St,78203
95,San Antonio,Pho VN Bistro,3.0,Vietnamese,7/4/2015,9/30/2020,76.0,"10003 NW Military Hwy,Ste 3101,San Antonio, TX 78231",San Antonio,TX,10003 NW Military Hwy,78231
96,San Antonio,Chopstix Cafe,4.0,Chinese,1/29/2015,10/7/2020,66.0,"19903 Stone Oak Pkwy,San Antonio, TX 78258",San Antonio,TX,19903 Stone Oak Pkwy,78258
97,San Antonio,Dahlia Thai Cuisine,3.0,Thai/Sushi Bars/Asian Fusion,7/7/2014,10/4/2020,183.0,"8498 Fredericksburg Rd,San Antonio, TX 78229",San Antonio,TX,8498 Fredericksburg Rd,78229
98,San Antonio,Berni Vietnamese Restaurant,4.0,Vietnamese,7/11/2015,8/12/2020,365.0,"8742 Wurzbach Rd,San Antonio, TX 78240",San Antonio,TX,8742 Wurzbach Rd,78240
99,San Antonio,E J China Bistro & Sushi,3.0,Chinese/Sushi Bars,10/11/2012,10/30/2020,32.0,"11643 SE Lp 410,San Antonio, TX 78221",San Antonio,TX,11643 SE Lp 410,78221
100,San Antonio,Full House Chinese Restaurant,3.0,Chinese/Desserts/Soup,7/19/2009,9/25/2020,110.0,"2860 Thousand Oaks Dr,San Antonio, TX 78232",San Antonio,TX,2860 Thousand Oaks Dr,78232
